Timestamp;Entity Name;Accelerom. vector X;Accelerom. vector Y;Accelerom. vector Z;CO2;Color Temp.;Light data ALL;Light_Blue;Light_Green;Light_Red;Light_White;NO2;PM2.5;RH;T
2025-03-28 13:55:08;DS-0017;118.4000015;-180.4000092;1000;583;33033;1.560416102;35;47;74;194;16.26;2.47049284;21.47216797;31.14326477
2025-03-28 13:55:08;DS-0019;1101.800049;127.6000061;-338.7999878;1309.5;23256;0.811668038;26;24;46;107;3.31;1.784070969;30.71212769;26.08974457
2025-03-28 13:55:09;DS-0012;187;-214.1999969;992.3999634;585.5;27497;1.195479989;26;35;71;140;0.86;2.300609589;22.12295532;31.46636963
2025-03-28 13:55:09;DS-0013;-339.3999939;-437.2000122;836.1999512;1013;36342;0.440439969;18;12;31;71;26.04;2.149460793;20.25299072;33.17802429
2025-03-28 13:55:12;DS-0015;-152.1999969;-1023.200012;104.4000015;555;28444;2.787356377;55;87;117;336;-1.84;2.399547338;23.01330566;28.9282608
2025-03-28 13:55:17;DS-0016;-472.0000305;-182.5999908;53.00000381;520;16477;0.213927984;17;6;20;46;1305.86;2.418433666;29.09240723;25.73326111
2025-03-28 13:55:17;DS-0018;620.3999634;-93;-784.4000244;764.5;37078;1.466036081;35;44;61;172;1210.34;2.369466543;34.9937439;23.3927536
2025-03-28 13:55:18;DS-0019;-774.3999634;-205.0000153;390.5999756;1250.5;44718;1.340196013;32;39;70;185;20.61;2.187003136;29.54788208;26.0723877
2025-03-28 13:55:19;DS-0012;19.79999924;-131;944.5999756;596.5;29085;1.554123878;31;49;86;172;9.87;2.487808704;22.13592529;31.39026642
2025-03-28 13:55:19;DS-0013;-165.2000122;187.9999847;479.2000122;1721;27768;0.616615951;20;19;38;97;-23.15;2.248424292;21.55075073;33.09391022
2025-03-28 13:55:20;DS-0014;-48.59999847;-1060.599976;77;692;47546;1.51007998;29;46;84;174;1.01;2.76753521;18.84384155;33.43170166
2025-03-28 13:55:22;DS-0015;-112.5999985;-1031.400024;85.40000153;567;31238;2.328039885;48;72;100;284;-2.19;2.294455767;23.04916382;28.87084961
2025-03-28 13:55:22;DS-0017;-107;-593.4000244;304.7999878;592.5;30240;2.711852074;55;84;121;250;9.71;2.322187185;21.60186768;31.00841522
2025-03-28 13:55:27;DS-0018;616.6000366;-80;-793.5999756;764;45075;1.887599945;42;58;76;213;1468.34;2.675121069;33.97903442;23.40343475
2025-03-28 13:55:28;DS-0016;514.5999756;-285.6000061;502.6000061;520.5;38698;0.685827971;23;20;41;90;649.88;1.780106664;29.5715332;25.71056366
2025-03-28 13:55:28;DS-0019;35.59999847;-41;-95.6000061;1183.5;34983;0.950092018;27;27;52;128;26.33;2.348193645;29.34951782;26.06571198
2025-03-28 13:55:29;DS-0013;-278.3999939;742.7999878;-593.2000122;1944;24839;0.025167998;12;0;10;30;-13.55;2.028267622;21.56295776;33.00045013
2025-03-28 13:55:31;DS-0014;62.20000076;-1058;74;707;30117;1.283567905;28;40;73;154;-1.66;2.770510912;18.9743042;33.38764191
2025-03-28 13:55:32;DS-0015;-53.99999619;-1030.599976;123;593.5;32707;2.290287971;46;70;97;282;-3.04;2.115386724;23.18725586;28.84548187
2025-03-28 13:55:33;DS-0017;-168.8000031;-343.2000122;557.2000122;600.5;34171;0.994136035;25;29;54;100;12.55;2.10723877;21.54846191;30.92697144
2025-03-28 13:55:34;DS-0012;0.399999619;-126.8000031;989.4000244;616;31756;1.6485039;33;51;87;181;0.69;2.729815006;22.41287231;31.27410889
2025-03-28 13:55:38;DS-0016;-96.00000763;-33.40000153;730.4000244;492.5;40588;1.182895899;29;35;68;136;449.03;1.855005383;29.5211792;25.67718506
2025-03-28 13:55:38;DS-0019;-821.8000488;243.2000122;-403.2000427;1099;45073;0.780208111;25;23;49;105;33.21;2.148263931;29.34799194;26.05903625
2025-03-28 13:55:39;DS-0013;-236.6000061;718;-656.5999756;1891;36996;0.52223599;20;15;30;84;-9.89;1.669547558;20.57723999;32.82020569
2025-03-28 13:55:41;DS-0014;-177.3999939;-1010;129.1999969;708.5;22018;1.057056069;25;32;59;140;6.09;2.733638525;18.88504028;33.3115387
2025-03-28 13:55:42;DS-0015;-110.7999954;-1017.200012;61.20000076;599;44764;2.283996105;49;71;95;279;-5.62;2.063633919;23.22311401;28.79875183
2025-03-28 13:55:42;DS-0018;531.5999756;-101.5999985;-785.5999756;755.5;33965;1.679964066;40;52;71;185;1570.2;2.914928913;32.96508789;23.43547821
2025-03-28 13:55:43;DS-0017;-457;-249.3999939;331.7999878;606;28233;0.710996032;21;20;42;79;14.66;1.9489851;21.54464722;30.83751678
2025-03-28 13:55:44;DS-0012;72.59999847;-565;324.1999817;563;35034;2.48533988;46;76;114;288;-1.93;2.726335287;22.60284424;31.1713028
2025-03-28 13:55:50;DS-0013;-335.6000061;641;-746.4000244;1698;36736;0.478191972;20;14;24;82;-9.97;1.574349284;20.24765015;32.68001556
2025-03-28 13:55:51;DS-0014;-148.3999939;-1060.599976;14.00000191;727.5;22542;0.106964007;11;3;12;47;-6.67;2.777737379;19.29244995;33.19004059
2025-03-28 13:55:52;DS-0018;545;-164;-825.5999756;745;39875;0.648075998;21;18;32;86;677.02;2.660807133;32.43103027;23.44882965
2025-03-28 13:55:53;DS-0016;5.199996948;-1014.799988;193;542;37672;0.968968034;26;29;55;137;357.02;1.924980164;29.44564819;25.67184448
2025-03-28 13:55:53;DS-0017;198.7999878;-701;212;609.5;36940;2.919487953;59;91;116;354;12.74;1.983501077;21.73843384;30.73337555
2025-03-28 13:55:53;DS-0019;-259;229.6000061;-656;958;38882;2.894320011;55;89;137;306;2.48;2.176074266;29.11071777;26.05369568
2025-03-28 13:55:54;DS-0012;317.4000244;-358;913.6000366;586;45880;3.422847986;63;106;145;422;-11.55;2.791891336;22.996521;31.08585358
2025-03-28 13:55:57;DS-0015;-123;-977;82.20000458;595;31534;0.717287958;23;18;32;80;-8.74;2.307355404;23.21548462;28.73199463
2025-03-28 13:56:01;DS-0014;-24.60000229;-1084;5.000000954;755;41017;0.843127966;24;24;47;131;4.96;2.716877699;19.4732666;33.10459137
2025-03-28 13:56:03;DS-0016;-255.3999634;-340.3999939;313.6000061;615;36497;2.938364029;57;92;136;328;315.5;2.312097788;29.49447632;25.67317963
2025-03-28 13:56:03;DS-0017;-579;-546.1999512;418.6000061;622;26135;3.7877841;71;118;163;393;12.21;2.307145596;21.90170288;30.58250427
2025-03-28 13:56:03;DS-0018;573.7999878;-250.1999969;-820;737.5;23740;0.98784399;28;29;45;118;371.23;2.646805525;32.17010498;23.4715271
2025-03-28 13:56:03;DS-0019;-637.6000366;138.1999969;451.4000244;898;44684;6.896031857;116;217;295;664;61.84;2.199307203;28.41339111;26.02165222
2025-03-28 13:56:04;DS-0012;233.2000122;-403;850.6000366;587;30327;9.683387756;161;305;361;889;-5.39;2.782064915;22.73712158;30.99639893
2025-03-28 13:56:04;DS-0013;-114.1999969;-762.8000488;75.6000061;1411.5;24790;3.7877841;71;119;170;435;-6.17;1.885988235;20.05310059;32.45437622
2025-03-28 13:56:08;DS-0015;-106.4000015;-946;49;590.5;32000;1.812096;43;56;73;176;-7.72;2.799479961;23.03848267;28.66924286
2025-03-28 13:56:11;DS-0014;6.799999714;-1163.199951;-88.80000305;858.5;44224;0.471900016;18;12;30;95;15.12;2.842119217;19.75250244;33.03382874
2025-03-28 13:56:13;DS-0016;189;-62.00000763;441.2000122;630;36635;1.96310401;41;61;88;221;288.5;2.585988283;29.12445068;25.69454193
2025-03-28 13:56:13;DS-0017;29.80000305;-437.3999634;-218.3999939;623.5;30618;2.963531971;58;92;117;306;15.95;2.649939775;21.82540894;30.49972534
2025-03-28 13:56:13;DS-0018;739.5999756;-277;-400.6000061;728.5;26680;1.88130796;42;57;79;195;261.41;2.479801655;31.93740845;23.48888397
2025-03-28 13:56:13;DS-0019;-690.7999878;37.19999695;377.6000061;950;42205;6.128407955;109;193;266;651;5.51;2.302876234;28.35006714;25.99895477
2025-03-28 13:56:14;DS-0012;418.6000061;-199.5999908;753.3999634;587;21749;5.744595528;101;181;222;596;-4.44;2.845321178;22.38006592;30.90427399
2025-03-28 13:56:15;DS-0013;24.19999695;-794.4000244;-633.4000244;1274.5;31978;3.573855877;70;112;148;372;-2.52;2.789188147;19.99893188;32.32620239
2025-03-28 13:56:18;DS-0015;-159.3999939;-971.1999512;232.6000061;590;33163;2.365792036;51;73;88;223;-7.06;2.802803516;23.03085327;28.61450195
2025-03-28 13:56:23;DS-0016;667.4000244;303.6000061;179.3999939;633;39151;3.215212107;62;100;135;341;272.47;2.878218174;28.89480591;25.68119049
2025-03-28 13:56:23;DS-0018;727.7999878;-47;-529.2000122;727.5;42870;4.184179783;77;132;161;400;200.15;2.535751343;31.77871704;23.47953796
2025-03-28 13:56:23;DS-0019;-855;-51.40000153;530;902.5;20376;4.794504166;87;150;213;532;10.91;2.220223427;28.36303711;25.9695816
2025-03-28 13:56:24;DS-0012;175.3999939;201.4000092;1001.799988;588.5;27228;3.215212345;61;100;135;372;-4.06;2.472753286;22.26028442;30.84018707
2025-03-28 13:56:25;DS-0013;-115.5999985;-886;-644;1132;21355;3.473184109;67;108;149;382;-5.98;2.733923674;19.97756958;32.21939087
2025-03-28 13:56:26;DS-0014;25.20000076;-1046.599976;131;1385.5;46675;1.050763965;26;31;55;155;-7.98;2.766922951;20.77560425;32.93903351
2025-03-28 13:56:28;DS-0015;-136.4000092;-1035.199951;209.8000031;589.5;25094;1.673671961;39;51;72;184;-7.37;2.67641139;23.08044434;28.55442047
2025-03-28 13:56:28;DS-0017;-559.5999756;-635.2000122;119.9999847;630;40784;7.808372021;135;246;300;773;11.26;2.866940975;21.92764282;30.33149719
2025-03-28 13:56:33;DS-0016;436.8000183;-14.40000153;120.6000061;632;23518;3.655652046;67;115;155;398;241.23;2.951385498;28.8482666;25.67584991
2025-03-28 13:56:33;DS-0018;714.4000244;-94.59999847;-445.8000183;728;53708;2.655224085;54;82;102;250;158.75;2.459970951;31.69250488;23.49155426
2025-03-28 13:56:33;DS-0019;130.1999969;-386.3999939;183.6000061;853.5;11072;6.455591202;124;203;258;657;3.2;1.957796097;28.17764282;25.95890045
2025-03-28 13:56:35;DS-0013;-525.4000244;-499.2000122;-26.60000229;1011.5;42113;5.304156303;95;167;239;585;-2.06;2.372767448;19.88677979;32.09789276
2025-03-28 13:56:36;DS-0014;128;-1070;190.4000092;1506.5;15245;0.924924016;25;28;49;147;-1.69;2.314138174;20.67947388;32.83622742
2025-03-28 13:56:38;DS-0015;-148.6000061;-1046.599976;309;583.5;23053;1.88130796;41;57;77;189;-6.17;2.217431307;23.10714722;28.50635529
2025-03-28 13:56:39;DS-0012;409.7999878;-41.79999924;859.5999756;575.5;59712;2.088943958;45;65;89;255;-1.7;1.982808471;22.13363647;30.70266724
2025-03-28 13:56:39;DS-0017;-220.1999817;-359.6000061;650.5999756;632;34132;4.24080801;76;132;174;444;13.51;2.545814991;22.03140259;30.21400452
2025-03-28 13:56:43;DS-0016;301;-313.2000122;771;630;27243;3.290715694;62;102;139;386;215.93;2.673017025;28.90548706;25.69587708
2025-03-28 13:56:44;DS-0019;592.4000244;-811.2000122;123.7999954;807.5;40355;2.994992018;65;100;137;356;6.79;1.872290492;28.43704224;25.95890045
2025-03-28 13:56:45;DS-0013;-303.6000061;-828.2000122;-267.2000122;932.5;22649;8.915763855;151;281;371;881;-2.23;2.315998316;19.78759766;31.97105408
2025-03-28 13:56:46;DS-0014;204.3999939;-1066.199951;279.6000061;1511;24640;0.635492027;21;18;37;114;-2.63;2.239347458;20.50476074;32.73475647
2025-03-28 13:56:48;DS-0015;-97.3999939;-1060.800049;140.3999939;581.5;23100;1.554124117;37;47;66;171;-6.25;2.205320835;23.12240601;28.46096039
2025-03-28 13:56:48;DS-0018;586.7999878;34.59999847;-763.8000488;720;31560;4.461028099;83;140;165;400;112.72;2.329438686;31.38427734;23.50357056
2025-03-28 13:56:49;DS-0017;95.59999847;-59.40000534;1037.599976;630;38685;2.85656786;57;89;118;308;14.34;2.492601633;22.11380005;30.11386871
2025-03-28 13:56:50;DS-0012;198.2000122;75;780;552.5;35577;3.366219997;64;105;138;381;-2.31;1.840680718;22.0954895;30.56781769
2025-03-28 13:56:55;DS-0013;-25.60000038;-919;-428.7999878;817.5;27890;6.279416084;114;197;266;649;-2.62;2.528848886;19.77844238;31.76410675
2025-03-28 13:56:57;DS-0014;264.6000061;-1006.400024;177;1487.5;34543;0.874588013;24;27;47;136;3.89;2.214215517;20.41854858;32.684021
2025-03-28 13:56:58;DS-0016;-765.5999756;-242.3999939;-119;616.5;31756;4.807087898;85;151;208;524;196.4;2.642461777;28.79180908;25.67985535
2025-03-28 13:56:58;DS-0018;672;-5.800001144;-831.8000488;703.5;27456;8.494199753;162;269;295;792;94.32;2.226872206;31.18896484;23.49956512
2025-03-28 13:56:58;DS-0019;542.6000366;-831;218.6000061;741.5;37580;7.701407909;142;243;309;780;9.89;2.034819365;31.59332275;25.92552185
2025-03-28 13:56:59;DS-0017;-111.8000031;-887.8000488;316.6000061;628.5;16047;5.360784054;97;168;206;558;14.31;2.561317921;22.13516235;30.02040863
2025-03-28 13:57:00;DS-0012;-892.5999756;7.200012207;443.7999878;539.5;20688;5.782348633;103;182;237;593;-1.93;2.303455591;22.09854126;30.47836304
2025-03-28 13:57:03;DS-0015;7.599999428;-962.3999634;90.6000061;554;42737;2.214784145;46;69;89;202;-4.35;2.996180773;23.0506897;28.36082458
2025-03-28 13:57:07;DS-0014;216.4000092;-1054.799927;144.8000031;1464;21547;1.893891931;41;58;89;230;-1.19;2.723258734;20.61004639;32.58922577
2025-03-28 13:57:08;DS-0016;-49.59999847;-466.7999878;343;606;35573;3.863288403;73;121;172;429;180.08;2.802582741;28.74221802;25.66650391
2025-03-28 13:57:08;DS-0018;673;-152;-835.2000122;687.5;41108;10.10495281;183;319;353;938;75.61;2.84885931;31.09436035;23.49689484
2025-03-28 13:57:09;DS-0017;114.5999985;-927;306.2000122;610.5;38801;4.234516144;80;132;169;419;11.38;3.192754269;22.2076416;29.9042511
2025-03-28 13:57:09;DS-0019;726.2000122;-343.2000122;337.7999878;708.5;34126;25.48260117;387;808;1042;3887;12.37;8.140789986;32.6675415;25.91884613
2025-03-28 13:57:10;DS-0012;-920;-37.40000153;375.7999878;531;33522;50.95890808;760;1618;1770;6298;-12.84;10.21607971;22.01690674;30.35820007
2025-03-28 13:57:10;DS-0013;-218.3999939;-890;-630.4000244;748;25255;10.97953987;188;347;429;1271;-20.9;4.080919743;19.85321045;31.61457062
2025-03-28 13:57:13;DS-0015;-241.1999969;-1233.599976;57;551.5;39079;7.065915585;116;222;223;1000;-11.33;8.291098595;22.97897339;28.29540253
2025-03-28 13:57:17;DS-0014;104.2000046;-1066.800049;165.4000092;1403.5;17890;3.901040077;54;122;158;842;-9.88;10.99011707;20.68328857;32.52113342
2025-03-28 13:57:18;DS-0018;617.4000244;13.40000057;-829.2000122;677;33331;30.68608475;484;973;981;3613;56.58;10.68688202;30.9425354;23.50891113
2025-03-28 13:57:19;DS-0016;121.5999985;-605.5999756;232.7999878;589;43395;24.9163208;389;790;896;3176;160.16;8.600868225;28.61633301;25.66383362
2025-03-28 13:57:19;DS-0017;95.6000061;-796.8000488;115.0000076;594.5;52763;50.19128418;896;1593;1783;5789;9.18;11.19130516;22.22747803;29.80678558
2025-03-28 13:57:19;DS-0019;588.2000122;863.5999756;-179.3999939;692.5;40841;21.43684387;352;680;844;3213;12.12;12.66257191;32.37304688;25.89614868
2025-03-28 13:57:20;DS-0012;-905.3999634;220.1999969;431;509.5;28806;82.39373779;1132;2616;2886;10306;-8.87;11.82018757;21.85668945;30.22068024
2025-03-28 13:57:21;DS-0013;-249;-454;-792.5999756;693.5;34026;31.40966606;538;997;1089;4099;-6.26;9.718845367;19.73114014;31.43165588
2025-03-28 13:57:24;DS-0015;50.39999771;-992.4000244;348.3999939;543.5;32948;14.64777565;229;463;471;1761;-10.13;12.54977226;22.78289795;28.21395874
2025-03-28 13:57:28;DS-0018;536.5999756;14.79999733;-878.5999756;660;12681;73.72336578;1040;2341;2379;9135;45.39;14.51323318;30.6678772;23.48621368
2025-03-28 13:57:29;DS-0016;330.7999878;-276.2000122;81.80000305;570.5;36781;25.95450211;359;822;955;3867;148.62;15.19786167;28.40652466;25.65048218
2025-03-28 13:57:29;DS-0019;654.2000122;836.2000122;-215.8000031;658.5;35651;22.05345917;327;700;892;3781;2.36;13.74546432;31.22558594;25.82138062
2025-03-28 13:57:30;DS-0012;-1095.199951;112.8000031;609.2000122;492.5;37395;104.2773132;1397;3312;3716;13262;-9.91;13.74003124;21.77047729;30.08449554
2025-03-28 13:57:31;DS-0013;-64.40000153;-564.4000244;-742.2000122;647;37820;56.77900696;1010;1802;2039;6903;-7.42;10.80108356;19.63348389;31.28879547
2025-03-28 13:57:31;DS-0014;224;-998.4000244;180.6000061;1203;30403;10.59572792;188;335;383;1587;-5.26;16.34313202;20.12939453;32.33821869
2025-03-28 13:57:34;DS-0015;-54.00000381;-1006.400024;225.7999878;537;26280;25.55181313;396;811;841;3003;-12.13;14.4356432;22.59750366;28.13518524
2025-03-28 13:57:34;DS-0017;-67.40000153;-850.7999878;317.2000122;555.5;27598;81.7456665;1426;2597;2858;9129;10.53;17.22587395;22.05963135;29.59850311
2025-03-28 13:57:38;DS-0018;502.5999756;-135.1999969;-814.4000244;645.5;24777;86.59680176;1150;2751;2864;11402;34.42;16.49736595;30.40161133;23.45016479
2025-03-28 13:57:39;DS-0016;21.20000076;-780;354.2000427;559;44190;70.2816391;1116;2232;2551;8794;137.01;18.18151855;28.03955078;25.57437897
2025-03-28 13:57:39;DS-0019;600;-660.4000244;-303;624.5;28082;190.7860107;2573;6062;7345;24028;13.41;13.95616817;29.28085327;25.62244415
2025-03-28 13:57:41;DS-0013;-386.7999878;-577.4000244;-698.3999634;612.5;19812;63.14022064;1077;2005;2273;8819;-9.4;12.58579063;19.53964233;31.13258362
2025-03-28 13:57:42;DS-0014;163.6000061;-1056.400024;123;1007.5;33461;19.17801476;332;607;700;2705;-5.57;17.04924583;19.53048706;32.0778656
2025-03-28 13:57:44;DS-0015;2;-1031.599976;86;510;35688;32.88199234;379;1044;1083;4782;-11.67;15.80014229;22.38922119;28.0096817
2025-03-28 13:57:44;DS-0017;-29.00000191;-935.2000122;185.1999969;544;30003;84.13032532;1322;2672;3025;11416;8.5;17.15826035;21.8711853;29.39155579
2025-03-28 13:57:45;DS-0012;-949.5999756;243.7999878;363.4000244;487;31441;147.5788574;1455;4689;5526;24712;-3.89;15.25166607;21.59500122;29.75471497
2025-03-28 13:57:49;DS-0016;-139.7999878;-655.2000122;669.4000244;547.5;25917;101.8360138;1146;3235;3877;17348;129.15;18.50736237;27.78320313;25.50762177
2025-03-28 13:57:49;DS-0019;239.8000031;-929.7999878;24.20000076;593;31625;404.7643433;6005;12863;17189;45379;14.71;14.9988842;29.03289795;25.52764893
2025-03-28 13:57:51;DS-0013;-103;-845.1999512;-282.2000122;574;23607;415.1839294;6267;13196;17150;40584;0.71;14.36992741;19.40994263;30.94566345
2025-03-28 13:57:52;DS-0014;95.3999939;-1146.599976;56;892.5;27063;23.14197731;262;734;868;4757;2.02;17.48298264;19.21615601;31.84288025
2025-03-28 13:57:53;DS-0018;600;-70.59999847;-833.4000244;621.5;29615;232.2628784;3013;7380;8555;36845;21.61;17.41869545;29.91867065;23.36738586
2025-03-28 13:57:54;DS-0015;-11.40000153;-977;213.2000122;496.5;23371;41.98651886;536;1332;1380;5764;-8.58;16.2002182;22.27859497;27.89085388
2025-03-28 13:57:54;DS-0017;69.59999847;-769.2000122;468.5999756;531;29992;123.9838562;1538;3938;4643;22569;13.37;15.87932014;21.73843384;29.1312027
2025-03-28 13:57:55;DS-0012;-936.4000244;243.1999969;458;469.5;38423;127.2368317;1375;4042;4696;20216;-0.06;15.9811554;21.44775391;29.4436264
2025-03-28 13:58:01;DS-0013;337.7999878;-977.8000488;-104.6000061;562;29020;249.3582611;3728;7924;9734;35992;2.09;16.33900642;19.35501099;30.73204041
2025-03-28 13:58:02;DS-0014;-137.8000031;-1077.800049;160.8000031;757.5;23743;22.04716873;242;699;883;4484;1.64;17.26261139;19.22988892;31.74007416
2025-03-28 13:58:04;DS-0016;-724.5999756;-640.8000488;259.3999939;523;25299;74.70491791;906;2373;2740;12964;121.47;17.624506;27.38723755;25.36476135
2025-03-28 13:58:04;DS-0017;129.3999939;-562.7999878;676.5999756;507;40261;140.5569916;1812;4466;5159;22146;12.28;17.02519417;21.76742554;28.985672
2025-03-28 13:58:04;DS-0018;677.5999756;-3.199998379;-798.2000122;592;20258;261.6653748;3421;8315;9715;39431;17.81;18.00956726;29.6875;23.27926636
2025-03-28 13:58:04;DS-0019;840;699;-289.4000244;556;28488;130.2569885;1699;4138;5477;23535;28.83;14.71991158;28.73077393;25.50228119
2025-03-28 13:58:06;DS-0012;-1021.599976;243.1999969;516.7999878;421;27475;166.6247406;1903;5295;6440;26490;3.19;16.53792381;21.53091431;29.26204681
2025-03-28 13:58:09;DS-0015;-83.59999847;-1009.200012;117.8000031;486;31762;372.354248;5330;11833;14168;44337;-5.97;16.10818672;22.28775024;27.7853775
2025-03-28 13:58:12;DS-0014;33.60000229;-1051.599976;92.6000061;678.5;22886;67.58236694;760;2146;2809;13218;-0.61;17.04676628;19.23675537;31.65328979
2025-03-28 13:58:14;DS-0016;-951.2000122;-29.20000076;223.6000061;502.5;26658;88.10058594;891;2798;3209;14941;111.84;17.09233665;27.30026245;25.32871246
2025-03-28 13:58:14;DS-0018;685.8000488;21.99999619;-836.7999878;583.5;24519;233.1752319;3092;7410;8531;35090;13.6;16.77688599;29.58221436;23.24588776
2025-03-28 13:58:14;DS-0019;1041.199951;405.6000061;-5.199998856;545.5;33537;274.2493896;3922;8715;11161;41471;21.23;15.26977348;28.56140137;25.48091888
2025-03-28 13:58:15;DS-0017;16.79999924;-775;496.1999817;492;32875;137.83255;1912;4379;5315;23331;12.99;18.13686371;21.65985107;28.84147644
2025-03-28 13:58:16;DS-0012;-878;317.7999878;497.6000061;420;24062;183.9592133;1993;5845;7240;30691;2.21;15.84086037;21.74301147;29.1191864
2025-03-28 13:58:16;DS-0013;405.2000122;-892.4000244;-190.5999908;539;35370;464.3999329;7226;14760;19116;53679;-2.79;17.5267849;19.48852539;30.52642822
2025-03-28 13:58:19;DS-0015;-2.799999237;-1096.199951;215.8000183;483;28276;481.9734497;6918;15318;18122;55987;-9.14;15.68390751;22.39227295;27.71060944
2025-03-28 13:58:22;DS-0014;19.80000305;-1224.599976;216.2000122;647.5;35003;18.43556023;134;583;709;4679;-7.25;17.03303146;19.15283203;31.5171051
2025-03-28 13:58:24;DS-0016;-921.8000488;18.00000381;211.3999939;484.5;32109;362.0354004;4564;11506;15013;53235;101.01;16.84744072;27.2315979;25.23658752
2025-03-28 13:58:24;DS-0018;582.4000244;-112.4000015;-859.7999878;570;30959;526.1936035;7537;16724;19847;65124;7.01;16.59157944;29.56008911;23.20850372
2025-03-28 13:58:24;DS-0019;368;-456.1999817;320.5999756;538.5;27531;827.8321533;13669;26311;31173;52134;-3.51;17.01184654;29.25796509;25.46089172
2025-03-28 13:58:25;DS-0017;-218.2000122;-904;493.6000061;467.5;16482;174.6659088;2331;5550;7000;32562;11.26;18.64864922;21.66976929;28.7613678
2025-03-28 13:58:26;DS-0012;-944.4000244;230;532.7999878;413.5;36771;246.2751617;2938;7826;9877;39023;-16.9;15.73743439;22.1206665;28.96831512
2025-03-28 13:58:26;DS-0013;480.7999878;-902.7999878;-182.6000061;524.5;36213;692.3527832;10859;22005;28761;65533;-10.52;17.16323662;19.6685791;30.22602081
2025-03-28 13:58:29;DS-0015;-90.79999542;-1019.199951;309.6000061;482.5;25785;454.5969849;6567;14448;17245;54368;-11.46;15.76422882;22.35488892;27.62916565
2025-03-28 13:58:34;DS-0016;-971.5999756;-205.2000122;95.40000153;453.5;40761;325.4788818;4193;10344;13518;43780;94.42;17.9185524;27.21710205;25.0750351
2025-03-28 13:58:34;DS-0018;692.3999634;-90.19999695;-746;557.5;37388;479.9537354;6863;15254;18083;64659;3.36;17.13656998;29.45251465;23.12973022
2025-03-28 13:58:35;DS-0019;537.4000244;-240;-553.1999512;500;26756;340.8124695;4837;10832;14283;33367;15.42;14.56089687;28.72085571;25.37010193
2025-03-28 13:58:36;DS-0012;-961;354.4000244;540.3999634;387;30937;302.7962036;3728;9623;12328;46601;-0.69;15.634799;22.05352783;28.71864319
2025-03-28 13:58:36;DS-0013;568.7999878;-934.3999634;-190.8000031;516;38705;560.3088989;8840;17808;23203;64595;-1.71;17.59068489;19.71054077;29.90291595
2025-03-28 13:58:37;DS-0014;-100.7999954;-1074.800049;21.39999962;638;34887;25.72169495;152;815;1003;6371;4.08;17.27937317;19.1368103;31.18465424
2025-03-28 13:58:39;DS-0015;-91;-1015.599976;219.5999908;478;28039;308.6100159;4268;9807;11495;38919;-6.03;15.85222816;22.30911255;27.49298096
2025-03-28 13:58:40;DS-0017;-547.4000244;704.1999512;914.4000244;400.5;28387;174.2380524;1916;5536;6607;30049;13.32;18.56476974;21.78268433;28.29940796
2025-03-28 13:58:44;DS-0018;707.5999756;-27.60000038;-832.5999756;528;22262;431.1341248;6102;13702;16208;58946;1.6;17.15806961;29.24118042;23.01757813
2025-03-28 13:58:45;DS-0016;-587.7999878;-109.3999939;335;453;31704;221.4721069;2733;7037;9300;37280;91.4;18.81649399;27.05230713;24.96555328
2025-03-28 13:58:45;DS-0019;888.4000244;447.6000061;-346.6000061;499.5;28720;169.9217529;2372;5399;7172;28079;14.6;12.53519154;29.33425903;25.25661469
2025-03-28 13:58:46;DS-0013;387.6000061;-670.7999878;-121.4000015;494.5;27733;701.2434082;11310;22288;29531;65533;2.42;17.41512299;19.84405518;29.66392517
2025-03-28 13:58:47;DS-0014;68;-1091.400024;77.59999847;500;36731;71.16252136;831;2260;3059;13140;2.45;17.72798729;19.00634766;31.07116699
2025-03-28 13:58:49;DS-0015;23.20000076;-973.7999878;59.40000153;462.5;26820;511.3571167;7392;16252;19332;60083;-5.59;15.70517445;22.4609375;27.36213684
2025-03-28 13:58:50;DS-0017;-695.4000244;37.79999924;512.7999878;355.5;27000;184.7268219;2118;5870;7441;34398;13.91;17.01722908;21.90246582;28.10581207
2025-03-28 13:58:51;DS-0012;-190.8000031;-312.6000061;651.7999878;376;18372;230.1676636;2558;7314;8799;36067;2.76;16.62513351;22.2038269;28.37417603
2025-03-28 13:58:55;DS-0016;-562.4000244;-117;397.6000061;384.5;40184;391.2428589;5076;12434;16378;55003;93.54;19.00105095;27.07595825;24.71054077
2025-03-28 13:58:55;DS-0019;911;216.8000031;-116.2000046;497;35498;180.3538818;2510;5730;7697;30505;12.97;11.95946789;32.08465576;25.2205658
2025-03-28 13:58:56;DS-0013;460;-836.7999878;-118.4000015;491.5;27041;614.1495361;9830;19519;25320;64133;-0.88;16.50837326;20.01342773;29.5010376
2025-03-28 13:58:58;DS-0014;-53.79999924;-1022;138.3999939;503;46541;125.8966217;1566;4000;5515;21326;6.25;18.40987778;19.05899048;30.95233917
2025-03-28 13:58:58;DS-0018;641.4000244;1.199996948;-825.4000244;531;30812;489.3099365;6816;15000;17961;64131;-2.52;17.24172211;29.03747559;22.78259277
2025-03-28 13:58:59;DS-0015;81.59999847;-1063;303.2000122;453.5;34817;357.9455566;4966;11376;13259;44873;-8.06;15.83262825;22.58148193;27.26333618
2025-03-28 13:59:00;DS-0017;-767.3999634;-6.200004578;717.4000244;386;42515;178.8375244;2229;5683;7295;32485;17.1;17.34321404;22.02911377;27.87082672
